stop_id,walk15_gini
F03135,0.1398
F03136,0.134
F03137,0.1393
F03138,0.1276
F03139,0.1278
F03140,0.1315
F03141,0.1319
F03142,0.1448
F03143,0.1471
F03144,0.1053
F03145,0.1078
F03146,0.1053
F03147,0.1053
F03148,0.1053
F03149,0.1049
F03150,0.1049
F03151,0.1287
F03152,0.1283
F03153,0.1273
F03154,0.1281
F03155,0.1272
F03156,0.1286
F03158,0.1138
F03159,0.1154
F03160,0.1159
F03161,0.1157
F03162,0.1157
F03166,0.1106
F03167,0.12
F03168,0.1996
F03169,0.2044
F03170,0.1604
F03171,0.1635
F03172,0.1537
F03173,0.1588
F03174,0.1537
F03175,0.1748
F03176,0.179
F03177,0.1624
F03179,0.1591
F03180,0.1561
F03181,0.154
F03182,0.1536
F03183,0.1543
F03184,0.1542
F03185,0.1945
F03186,0.1945
F03187,0.2198
F03188,0.2207
F03189,0.1662
F03190,0.1637
F03191,0.1243
F03192,0.1244
F03193,0.124
F03194,0.1327
F03195,0.1834
F03196,0.1881
F03197,0.1314
F03198,0.1231
F03199,0.1482
F03200,0.1469
F03201,0.1049
F03202,0.1051
F03203,0.1519
F03204,0.1538
F03205,0.2062
F03206,0.1918
F03209,0.1123
F03210,0.1883
F03211,0.1746
F03212,0.1837
F03213,0.1866
F03214,0.1749
F03215,0.1721
F03216,0.1961
F03217,0.1966
F03218,0.1953
F03219,0.1604
F03220,0.1585
F03221,0.1863
F03222,0.1857
F03223,0.1847
F03224,0.1771
F03225,0.1795
F03226,0.1822
F03227,0.1863
F03228,0.1839
F03230,0.1842
F03231,0.1778
F03232,0.1723
F03233,0.1723
F03234,0.1746
F03235,0.168
F03236,0.1695
F03237,0.1689
F03238,0.1706
F03239,0.1545
F03240,0.1559
F03241,0.1606
F03242,0.1603
F03243,0.1584
F03244,0.1596
F03245,0.1625
F03246,0.1744
F03247,0.1623
F03248,0.1626
F03249,0.168
F03250,0.1688
F03251,0.1766
F03252,0.1773
F03253,0.1787
F03254,0.1843
F03255,0.1787
F03256,0.1779
F03257,0.1845
F03258,0.179
F03259,0.1792
F03260,0.1756
F03261,0.1717
F03262,0.1739
F03263,0.1634
F03264,0.1627
F03265,0.1646
F03266,0.1738
F03267,0.1744
F03268,0.1747
F03269,0.1734
F03270,0.1619
F03271,0.1633
F03272,0.1782
F03273,0.1779
F03274,0.1702
F03275,0.1739
F03276,0.1722
F03277,0.173
F03278,0.1722
F03279,0.1691
F03280,0.1665
F03282,0.1258
F03283,0.1228
F03286,0.1742
F03287,0.1436
F03290,0.1476
F03291,0.1476
F03292,0.1831
F03295,0.1768
F03296,0.1771
F03297,0.1763
F03298,0.177
F03299,0.1886
F03300,0.1477
F03301,0.1561
F03302,0.1714
F03303,0.1736
F03304,0.1735
F03305,0.1879
F03306,0.1876
F03308,0.1666
F03309,0.1678
F03311,0.1624
F03313,0.1639
F03314,0.1871
F03315,0.181
F03316,0.1887
F03317,0.1914
F03318,0.1914
F03319,0.1914
F03320,0.1731
F03321,0.1739
F03322,0.1756
F03323,0.1759
F03324,0.1742
F03325,0.167
F03326,0.165
F03327,0.207
F03328,0.2138
F03329,0.2186
F03330,0.2199
F03331,0.2351
F03332,0.229
F03333,0.2295
F03334,0.2289
F03335,0.2643
F03336,0.279
F03337,0.1179
F03338,0.1179
F03339,0.155
F03340,0.1697
F03341,0.1752
F03343,0.1773
F03344,0.1575
F03345,0.1577
F03346,0.1681
F03347,0.1889
F03348,0.1848
F03349,0.1861
F03350,0.1865
F03351,0.1914
F03352,0.1828
F03353,0.1828
F03354,0.1718
F03355,0.167
F03356,0.168
F03357,0.1761
F03358,0.1876
F03359,0.1732
F03360,0.1743
F03361,0.1543
F03362,0.1623
F03363,0.1713
F03364,0.1767
F03365,0.1756
F03366,0.1765
F03367,0.1692
F03368,0.1684
F03369,0.1601
F03370,0.1632
F03371,0.172
F03372,0.149
F03373,0.1901
F03374,0.1846
F03375,0.1864
F03376,0.1758
F03377,0.178
F03378,0.178
F03379,0.1654
F03380,0.1838
F03382,0.1679
F03383,0.164
F03384,0.1642
F03385,0.164
F03386,0.1878
F03387,0.1855
F03388,0.1625
F03389,0.1625
F03390,0.1589
F03391,0.1589
F03392,0.1756
F03393,0.1675
F03394,0.1653
F03395,0.1699
F03396,0.1722
F03397,0.1754
F03398,0.2043
F03399,0.166
F03400,0.1707
F03401,0.1457
F03402,0.1489
F03403,0.0968
F03404,0.1029
F03405,0.2269
F03406,0.2151
F03407,0.1673
F03408,0.1754
F03427,0.1393
F03428,0.141
F03429,0.2121
F03430,0.2153
F03431,0.1992
F03432,0.1977
F03433,0.2026
F03434,0.2026
F03435,0.2126
F03436,0.2126
F03437,0.1721
F03438,0.1714
F03439,0.2022
F03440,0.2115
F03441,0.1748
F03442,0.1798
F03443,0.1742
F03444,0.2083
F03445,0.2083
F03446,0.1837
F03447,0.1915
F03448,0.1824
F03449,0.1745
F03450,0.1745
F03451,0.1552
F03452,0.1634
F03453,0.1565
F03454,0.156
F03455,0.156
F03456,0.1518
F03457,0.1822
F03458,0.171
F03459,0.1777
F03460,0.1489
F03461,0.1542
F03462,0.1393
F03463,0.1457
F03464,0.1418
F03465,0.1427
F03466,0.1429
F03468,0.1403
F03469,0.1411
F03471,0.1336
F03472,0.1336
F03473,0.1808
F03474,0.1788
F03475,0.1796
F03476,0.1876
F03477,0.1882
F03478,0.2282
F03479,0.2161
F03480,0.2085
F03481,0.2204
F03482,0.1844
F03483,0.2058
F03484,0.1857
F03485,0.1856
F03486,0.2254
F03487,0.2253
F03488,0.2121
F03489,0.2106
F03490,0.2152
F03491,0.2196
F03492,0.2216
F03493,0.2156
F03494,0.2194
F03495,0.2089
F03496,0.21
F03498,0.1899
F03499,0.1908
F03500,0.1375
F03501,0.1564
F03502,0.1489
F03503,0.1489
F03504,0.1443
F03505,0.1437
F03506,0.1651
F03507,0.1632
F03508,0.2148
F03509,0.2138
F03510,0.172
F03511,0.1685
F03512,0.1781
F03513,0.1778
F03514,0.1805
F03515,0.1799
F03516,0.1724
F03517,0.1742
F03518,0.1854
F03519,0.1843
F03520,0.1599
F03521,0.1739
F03522,0.1667
F03523,0.1677
F03524,0.1664
F03525,0.166
F03526,0.1644
F03528,0.169
F03529,0.1653
F03530,0.1667
F03531,0.1638
F03532,0.1627
F03533,0.1646
F03534,0.1627
F03535,0.1395
F03536,0.1496
F03537,0.1725
F03538,0.1505
F03541,0.1509
F03542,0.1487
F03543,0.1472
F03544,0.1616
F03545,0.1273
F03546,0.1245
F03547,0.1315
F03549,0.1324
F03550,0.1271
F03551,0.1545
F03552,0.1547
F03553,0.1423
F03554,0.1379
F03556,0.141
F03557,0.1502
F03558,0.155
F03559,0.1556
F03561,0.1647
F03562,0.1858
F03563,0.1839
F03564,0.2085
F03565,0.1991
F03566,0.2169
F03567,0.2108
F03568,0.1697
F03569,0.1697
F03570,0.1512
F03571,0.1512
F03572,0.1462
F03573,0.1425
F03574,0.1824
F03575,0.1824
F03576,0.1393
F03577,0.1393
F03578,0.1388
F03579,0.1388
F03580,0.1612
F03581,0.155
F03582,0.1877
F03583,0.1877
F03585,0.1789
F03586,0.1792
F03587,0.1577
F03588,0.1563
F03589,0.1727
F03590,0.1733
F03591,0.1748
F03592,0.1776
F03593,0.1597
F03594,0.1551
F03595,0.1367
F03596,0.1845
F03597,0.1804
F03598,0.1825
F03599,0.1825
F03600,0.2153
F03601,0.2153
F03602,0.2066
F03603,0.2056
F03604,0.1734
F03605,0.1827
F03610,0.1763
F03620,0.1345
F03621,0.136
F03623,0.1673
F03624,0.1516
F03625,0.1716
F03626,0.1532
F03631,0.1831
F03632,0.1831
F03633,0.1804
F03634,0.1799
F03635,0.1763
F03636,0.1811
F03637,0.1784
F03638,0.1797
F03639,0.1746
F03640,0.1787
F03641,0.1801
F03642,0.1801
F03643,0.1352
F03644,0.1352
F03645,0.1569
F03646,0.1585
F03647,0.1856
F03648,0.1832
F03649,0.1817
F03650,0.1873
F03651,0.1889
F03652,0.1816
F03653,0.1882
F03654,0.1819
F03655,0.1858
F03656,0.1789
F03657,0.1831
F03658,0.1828
F03659,0.1762
F03661,0.1533
F03662,0.1519
F03663,0.182
F03664,0.1809
F03665,0.1745
F03672,0.1736
F03674,0.1462
F03675,0.1444
F03676,0.1532
F03677,0.1532
F03679,0.0091
F03680,0.1971
F03681,0.1316
F03682,0.0
F03683,0.1814
F03684,0.1882
F03685,0.1842
F03686,0.1828
F03687,0.1842
F03688,0.1824
F03689,0.1748
F03690,0.1747
F03691,0.1755
F03692,0.1731
F03693,0.1503
F03694,0.1489
F03695,0.1475
F03696,0.1586
F03697,0.1696
F03698,0.1489
F03699,0.1489
F03700,0.1606
F03701,0.1604
F03702,0.1707
F03703,0.1728
F03704,0.1703
F03705,0.1783
F03706,0.1748
F03707,0.1654
F03708,0.1685
F03709,0.1647
F03710,0.1718
F03711,0.1851
F03713,0.1817
F03714,0.1789
F03715,0.1783
F03718,0.1818
F03719,0.1843
F03720,0.1839
F03721,0.1839
F03722,0.1389
F03723,0.1382
F03724,0.1974
F03725,0.1909
F03726,0.1276
F03727,0.1276
F03728,0.1321
F03729,0.1308
F03730,0.1337
F03731,0.1323
F03732,0.128
F03733,0.1261
F03734,0.1327
F03735,0.1279
F03737,0.1303
F03739,0.1301
F03741,0.1325
F03742,0.1286
F03743,0.1251
F03744,0.1271
F03745,0.1337
F03746,0.1416
F03747,0.1409
F03748,0.1402
F03749,0.1392
F03750,0.1349
F03751,0.1309
F03752,0.1272
F03753,0.1338
F03754,0.1339
F03755,0.1263
F03756,0.1263
F03757,0.127
F03758,0.1335
F03759,0.1387
F03760,0.1392
F03761,0.1405
F03762,0.143
F03763,0.1416
F03764,0.1435
F03765,0.143
F03766,0.143
F03767,0.1416
F03768,0.1499
F03769,0.1391
F03770,0.1503
F03771,0.1502
F03772,0.15
F03774,0.1439
F03778,0.1827
F03779,0.1861
F03781,0.117
F03783,0.0224
F03786,0.1756
F03787,0.1505
F03790,0.1498
F03791,0.1495
F03793,0.1505
F03794,0.1524
F03795,0.1257
F03796,0.1296
F03797,0.1287
F03798,0.1536
F03799,0.1683
F03800,0.1921
F03801,0.1774
F03802,0.178
F03803,0.1775
F03804,0.1811
F03805,0.1786
F03806,0.1789
F03807,0.2049
F03808,0.2128
F03809,0.2072
F03810,0.1558
F03814,0.3426
F03816,0.1756
F03817,0.1772
F03818,0.1402
F03819,0.145
F03820,0.1599
F03821,0.1562
F03822,0.1676
F03823,0.1669
F03824,0.1676
F03825,0.1699
F03826,0.1667
F03827,0.159
F03828,0.159
F03829,0.1758
F03830,0.1721
F03831,0.1491
F03832,0.1537
F03833,0.1393
F03834,0.1357
F03835,0.1375
F03836,0.135
F03837,0.1289
F03838,0.1284
F03839,0.138
F03840,0.1404
F03841,0.1349
F03842,0.133
F03843,0.1568
F03845,0.157
F03846,0.1712
F03847,0.1693
F03848,0.1678
F03849,0.1608
F03850,0.1657
F03851,0.2132
F03852,0.2015
F03853,0.1701
F03854,0.1699
F03855,0.1703
F03856,0.1637
F03857,0.1739
F03858,0.1649
F03859,0.1877
F03860,0.1889
F03861,0.191
F03862,0.193
F03863,0.167
F03864,0.1709
F03865,0.1702
F03866,0.1699
F03867,0.154
F03868,0.154
F03869,0.2546
F03870,0.2594
F03871,0.1556
F03872,0.1555
F03873,0.1523
F03874,0.1572
F03875,0.1854
F03876,0.1842
F03877,0.175
F03878,0.1771
F03879,0.1605
F03880,0.1573
F03881,0.1575
F03882,0.1455
F03883,0.1719
F03885,0.1735
F03887,0.1739
F03888,0.1504
F03889,0.1391
F03890,0.1259
F03891,0.1263
F03892,0.1277
F03893,0.1277
F03894,0.1317
F03895,0.166
F03896,0.1748
F03897,0.174
F03898,0.175
F03899,0.1523
F03900,0.153
F03903,0.1449
F03904,0.1494
F03905,0.1446
F03906,0.1492
F03907,0.1726
F03908,0.1692
F03909,0.1889
F03911,0.1567
F03912,0.1652
F03913,0.1602
F03914,0.1832
F03915,0.1684
F03916,0.1701
F03917,0.1766
F03918,0.18
F03919,0.1614
F03920,0.1719
F03921,0.1443
F03922,0.1403
F03923,0.1407
F03924,0.1324
F03925,0.1289
F03926,0.1453
F03927,0.1463
F03931,0.1471
F03932,0.1466
F03940,0.1492
F03941,0.1499
F03942,0.1465
F03943,0.1549
F03944,0.1613
F03945,0.1504
F03946,0.1492
F03947,0.1483
F03950,0.1494
F03951,0.1459
F03952,0.1493
F03953,0.1461
F03954,0.1493
F03955,0.1472
F03956,0.1445
F03957,0.1421
F03958,0.1442
F03959,0.1442
F03960,0.1446
F03961,0.1445
F03963,0.1442
F03964,0.1436
F03965,0.1609
F03966,0.1566
F03967,0.1669
F03968,0.1683
F03969,0.1686
F03970,0.1704
F03971,0.1592
F03972,0.1604
F03973,0.16
F03974,0.1641
F03975,0.1494
F03976,0.1494
F03977,0.1488
F03978,0.1466
F03979,0.1455
F03980,0.1453
F03981,0.1543
F03982,0.1532
F03983,0.1538
F03984,0.1528
F03985,0.157
F03986,0.155
F03989,0.1501
F03990,0.1506
F03991,0.1469
F03992,0.1606
F03993,0.1594
F03995,0.1647
F03996,0.1569
F03997,0.1293
F03998,0.1299
F03999,0.1292
F04000,0.1343
F04002,0.1468
F04003,0.1478
F04004,0.1478
F04005,0.149
F04006,0.1503
F04015,0.1217
F04017,0.1201
F04018,0.1197
F04019,0.1201
F04020,0.1479
F04021,0.1474
F04022,0.1478
F04024,0.1574
F04025,0.1581
F04026,0.1505
F04027,0.1504
F04028,0.1325
F04029,0.1356
F04030,0.1351
F04031,0.1362
F04033,0.1532
F04034,0.1533
F04035,0.1482
F04036,0.148
F04037,0.1717
F04038,0.1696
F04039,0.1335
F04041,0.1864
F04042,0.17
F04043,0.1706
F04044,0.1864
F04045,0.1816
F04046,0.1884
F04048,0.1897
F04049,0.1802
F04050,0.2078
F04051,0.2115
F04054,0.1843
F04055,0.1817
F04056,0.198
F04057,0.1969
F04058,0.2021
F04059,0.2011
F04060,0.1952
F04061,0.187
F04062,0.1845
F04063,0.1818
F04064,0.1818
F04065,0.1875
F04066,0.1853
F04067,0.1858
F04068,0.1873
F04069,0.1876
F04070,0.1926
F04071,0.1802
F04072,0.1865
F04073,0.181
F04074,0.1865
F04075,0.1738
F04077,0.1882
F04078,0.1775
F04079,0.1826
F04080,0.1735
F04081,0.1766
F04083,0.1595
F04085,0.1387
F04086,0.1353
F04087,0.1835
F04088,0.1932
F04089,0.191
F04090,0.1906
F04092,0.1798
F04094,0.1811
F04095,0.1805
F04096,0.1807
F04097,0.1858
F04098,0.172
F04099,0.1736
F04100,0.1689
F04101,0.1706
F04102,0.184
F04103,0.1836
F04104,0.1765
F04105,0.184
F04106,0.1763
F04107,0.1767
F04108,0.1805
F04109,0.1762
F04110,0.1808
F04111,0.1768
F04112,0.1804
F04113,0.1792
F04114,0.1801
F04115,0.1791
F04116,0.1792
F04117,0.1794
F04118,0.1861
F04119,0.1861
F04120,0.1772
F04121,0.1763
F04122,0.1813
F04123,0.1879
F04124,0.1788
F04125,0.1909
F04126,0.1792
F04127,0.1783
F04128,0.1666
F04129,0.171
F04130,0.1703
F04131,0.1658
F04132,0.1654
F04133,0.1705
F04134,0.1707
F04135,0.1746
F04136,0.1723
F04137,0.1723
F04138,0.175
F04139,0.1706
F04140,0.1704
F04141,0.1686
F04142,0.1801
F04143,0.1735
F04144,0.1836
F04145,0.1827
F04146,0.1771
F04147,0.1754
F04148,0.1597
F04149,0.1588
F04152,0.1608
F04153,0.1632
F04154,0.1872
F04155,0.1867
F04156,0.1882
F04157,0.2054
F04158,0.1965
F04159,0.198
F04160,0.1963
F04161,0.1879
F04162,0.1797
F04163,0.1792
F04164,0.1816
F04165,0.1254
F04166,0.1411
F04167,0.183
F04168,0.1746
F04169,0.1768
F04170,0.1837
F04171,0.1843
F04172,0.1649
F04173,0.1764
F04174,0.1789
F04177,0.1379
F04178,0.1302
F04179,0.1473
F04181,0.279
F04182,0.1366
F04185,0.1305
F04186,0.1324
F04187,0.1336
F04188,0.1389
F04189,0.1366
F04191,0.1464
F04192,0.1427
F04193,0.1315
F04194,0.1407
F04195,0.1397
F04196,0.1402
F04197,0.1399
F04198,0.1456
F04199,0.1483
F04200,0.1389
F04201,0.1144
F04202,0.1146
F04203,0.1411
F04204,0.1457
F04205,0.142
F04206,0.1406
F04207,0.1297
F04208,0.1306
F04209,0.124
F04210,0.1263
F04211,0.1169
F04212,0.1205
F04213,0.1429
F04214,0.1429
F04215,0.147
F04216,0.1518
F04217,0.1552
F04218,0.1572
F04219,0.2972
F04220,0.2917
F04221,0.2611
F04222,0.2554
F04223,0.2568
F04224,0.2565
F04226,0.279
F04227,0.279
F04228,0.1845
F04229,0.1845
F04230,0.1402
F04231,0.2126
F04232,0.1119
F04233,0.1075
F04234,0.1126
F04235,0.1237
F04236,0.1173
F04237,0.1194
F04238,0.1366
F04239,0.1292
F04240,0.1434
F04241,0.1434
F04242,0.1609
F04243,0.1603
F04244,0.1702
F04245,0.1731
F04247,0.1704
F04248,0.1454
F04249,0.1454
F04250,0.1849
F04251,0.1879
F04252,0.1824
F04253,0.1792
F04254,0.2032
F04255,0.2019
F04256,0.2044
F04257,0.2001
F04258,0.2183
F04259,0.2179
F04260,0.2298
F04261,0.2242
F04262,0.2368
F04263,0.2362
F04264,0.2277
F04267,0.1389
F04268,0.1357
F04269,0.1328
F04273,0.1363
F04274,0.1403
F04278,0.1378
F04279,0.1335
F04280,0.1281
F04281,0.1266
F04283,0.1387
F04284,0.1417
F04285,0.1586
F04286,0.1528
F04287,0.161
F04288,0.161
F04289,0.1705
F04290,0.1705
F04291,0.1366
F04292,0.1328
F04293,0.1343
F04294,0.1315
F04295,0.1328
F04296,0.1344
F04297,0.0492
F04298,0.0492
F04300,0.1232
F04301,0.1232
F04302,0.1126
F04306,0.1438
F04307,0.1724
F04311,0.1268
F04312,0.1257
F04314,0.1374
F04315,0.1387
F04316,0.1281
F04317,0.1281
F04318,0.1309
F04320,0.1345
F04321,0.1361
F04323,0.138
F04324,0.1383
F04325,0.136
F04327,0.1365
F04328,0.1371
F04329,0.1371
F04330,0.1377
F04332,0.1377
F04333,0.1325
F04334,0.1225
F04335,0.1216
F04336,0.1326
F04337,0.1364
F04338,0.1316
F04339,0.1516
F04340,0.1483
F04341,0.2705
F04342,0.2407
F04343,0.1815
F04344,0.1815
F04345,0.191
F04346,0.191
F04347,0.1983
F04348,0.1983
F04349,0.1378
F04350,0.14
F04351,0.1854
F04352,0.1854
F04353,0.1684
F04354,0.1684
F04355,0.1014
F04356,0.1014
F04357,0.0
F04358,0.1182
F04359,0.1232
F04360,0.1249
F04361,0.1301
F04362,0.1697
F04363,0.161
F04364,0.1813
F04366,0.1349
F04367,0.1364
F04370,0.1769
F04371,0.1548
F04373,0.1687
F04374,0.166
F04375,0.1817
F04376,0.1819
F04377,0.1866
F04378,0.1865
F04379,0.1776
F04380,0.1799
F04381,0.1557
F04382,0.1583
F04383,0.1675
F04384,0.1583
F04389,0.1345
F04390,0.1017
F04391,0.0
F04393,0.1385
F04394,0.1578
F04395,0.1656
F04396,0.1636
F04397,0.1619
F04398,0.1636
F04400,0.1542
F04402,0.1546
F04403,0.1599
F04405,0.1586
F04406,0.1544
F04407,0.1725
F04408,0.1725
F04409,0.1791
F04410,0.1709
F04411,0.1687
F04412,0.1679
F04413,0.174
F04414,0.1646
F04415,0.1678
F04416,0.1544
F04417,0.1528
F04418,0.1566
F04419,0.1535
F04420,0.1566
F04421,0.156
F04422,0.1606
F04423,0.1566
F04424,0.1587
F04425,0.1486
F04426,0.1537
F04427,0.1512
F04428,0.1524
F04429,0.1606
F04430,0.161
F04431,0.1893
F04432,0.1893
F04433,0.1827
F04434,0.1764
F04435,0.1616
F04436,0.163
F04437,0.1583
F04438,0.1599
F04439,0.1852
F04440,0.1736
F04441,0.1788
F04442,0.1773
F04443,0.1773
F04444,0.1838
F04445,0.1738
F04446,0.1705
F04447,0.1801
F04448,0.1847
F04449,0.1822
F04450,0.1822
F04451,0.1897
F04452,0.1727
F04453,0.2091
F04454,0.2094
F04455,0.165
F04456,0.1676
F04457,0.1776
F04458,0.1772
F04459,0.1864
F04460,0.1864
F04461,0.1686
F04462,0.173
F04463,0.1754
F04464,0.1775
F04466,0.1479
F04467,0.1495
F04468,0.1645
F04469,0.1643
F04470,0.1555
F04471,0.1553
F04472,0.161
F04473,0.1604
F04474,0.175
F04475,0.1733
F04476,0.1865
F04477,0.1688
F04478,0.1773
F04479,0.1775
F04480,0.1765
F04481,0.2083
F04482,0.2232
F04483,0.3172
F04484,0.3172
F04485,0.182
F04486,0.1738
F04487,0.1698
F04488,0.1783
F04489,0.1794
F04490,0.178
F04491,0.178
F04492,0.1614
F04493,0.1804
F04494,0.1854
F04495,0.1725
F04496,0.1541
F04497,0.1541
F04498,0.1607
F04499,0.1607
F04501,0.1556
F04502,0.1556
F04503,0.1698
F04504,0.1637
F04505,0.233
F04506,0.1075
F04509,0.1751
F04510,0.1822
F04511,0.1768
F04512,0.1701
F04513,0.1588
F04514,0.1626
F04515,0.2761
F04516,0.1935
F04521,0.1782
F04523,0.0528
F04524,0.1364
F04525,0.1298
F04526,0.2161
F04528,0.2204
F04529,0.2204
F04530,0.1771
F04531,0.1866
F04532,0.1892
F04533,0.1892
F04536,0.1884
F04537,0.1906
F04538,0.2009
F04539,0.2001
F04542,0.2048
F04543,0.1909
F04544,0.1954
F04545,0.1963
F04550,0.1843
F04551,0.1843
F04552,0.1653
F04553,0.1653
F04554,0.2001
F04555,0.1985
F04556,0.1782
F04557,0.1782
F04558,0.0783
F04559,0.0783
F04560,0.1005
F04561,0.1005
F04562,0.1391
F04563,0.1391
F04564,0.1754
F04565,0.1724
F04566,0.1391
F04567,0.1391
F04568,0.1935
F04569,0.1935
F04570,0.1609
F04571,0.1609
F04572,0.1598
F04573,0.1598
F04574,0.1424
F04575,0.1424
F04576,0.1523
F04577,0.1424
